loan_id,age,gender,education,employment_status,employment_years,dependents,applicant_income,coapplicant_income,total_income,loan_amount,loan_term_months,credit_score,existing_emis,monthly_obligations,dti_ratio,collateral_value,loan_to_value,property_area,loan_status
LN007801,59,Male,Not Graduate,Salaried,7.0,2,38775,40602.0,79377,248339,36,590.0,0,0,1.0428,525070.0,0.473,Urban,Rejected
LN007802,59,Male,Not Graduate,Salaried,8.0,2,44695,0.0,44695,89926,120,736.0,0,0,0.2011,130785.0,0.6876,Urban,Approved
LN007803,49,Male,Not Graduate,Salaried,11.0,2,21532,0.0,21532,44456,36,765.0,3,26112,15.2402,105396.0,0.4218,Semiurban,Rejected
LN007804,46,Male,Graduate,Salaried,2.0,3,53036,18095.0,71131,203704,240,780.0,0,0,0.1431,508337.0,0.4007,Semiurban,Approved
LN007805,41,Female,Graduate,Unemployed,0.0,1,9408,0.0,9408,44162,360,718.0,3,16018,20.5867,30003.0,1.4719,Rural,Rejected
LN007806,37,Male,Graduate,Salaried,6.0,3,53216,0.0,53216,156699,24,,1,5377,2.6848,90909.0,1.7237,Urban,Rejected
LN007807,36,Male,Graduate,Self-Employed,7.0,2,98316,0.0,98316,280752,360,566.0,1,6239,0.8566,439190.0,0.6392,Semiurban,Rejected
LN007808,51,Male,Graduate,Self-Employed,4.0,1,39350,0.0,39350,185467,180,648.0,0,0,0.3141,311991.0,0.5945,Semiurban,Approved
LN007809,29,Male,Not Graduate,Business,8.0,1,84081,0.0,84081,418558,84,727.0,0,0,0.711,242522.0,1.7259,Urban,Rejected
LN007810,51,Male,Not Graduate,Self-Employed,5.0,2,32783,0.0,32783,93218,60,480.0,3,18444,7.3198,115665.0,0.8059,Semiurban,Rejected
LN007811,34,Female,Graduate,Salaried,12.0,2,31893,40427.0,72320,352118,120,758.0,2,7942,1.8046,660678.0,0.533,Semiurban,Approved
LN007812,57,Male,Graduate,Salaried,9.0,3,33379,,69841,136472,180,717.0,0,0,0.1302,164658.0,0.8288,Semiurban,Approved
LN007813,22,Female,Graduate,Business,11.0,2,68443,0.0,68443,150511,60,621.0,0,0,0.4397,181409.0,0.8297,Semiurban,Rejected
LN007814,34,Male,Graduate,Self-Employed,10.0,1,52701,0.0,52701,159241,360,440.0,3,10372,2.4623,339820.0,0.4686,Semiurban,Rejected
LN007815,53,Male,Graduate,Salaried,9.0,3,56589,30757.0,87346,247970,12,718.0,2,14858,4.8802,142398.0,1.7414,Rural,Rejected
LN007816,55,Male,Not Graduate,Salaried,14.0,2,24506,0.0,24506,56479,24,750.0,0,0,1.1522,125151.0,0.4513,Rural,Rejected
LN007817,59,Male,Graduate,Salaried,10.0,0,38852,0.0,38852,122975,120,532.0,1,10511,3.5628,71876.0,1.7109,Urban,Rejected
LN007818,40,Male,Graduate,Business,6.0,2,106937,18333.0,125270,509671,84,772.0,4,12506,1.7792,267753.0,1.9035,Semiurban,Approved
LN007819,22,Male,Graduate,Self-Employed,16.0,0,85560,8249.0,93809,192187,84,621.0,1,9795,1.5455,254912.0,0.7539,Urban,Rejected
LN007820,61,Male,Graduate,Self-Employed,8.0,2,22303,14213.0,36516,101273,120,599.0,0,0,0.277,51728.0,1.9578,Semiurban,Rejected
LN007821,39,Male,Not Graduate,Salaried,4.0,2,49991,0.0,49991,80352,180,763.0,1,9908,2.4854,64596.0,1.2439,Semiurban,Rejected
LN007822,57,Female,Not Graduate,Salaried,7.0,3,29141,0.0,29141,141132,36,492.0,0,0,1.6142,168766.0,0.8363,Urban,Rejected
LN007823,38,Female,Graduate,Salaried,7.0,2,45161,39328.0,84489,351731,240,634.0,1,5713,1.0195,421055.0,0.8354,Urban,Rejected
LN007824,36,Male,Not Graduate,Salaried,12.0,2,39070,31551.0,70621,186462,84,656.0,2,6945,1.5572,140267.0,1.3293,Urban,Rejected
LN007825,24,Female,Graduate,Salaried,5.0,1,42896,0.0,42896,90452,120,604.0,1,6370,1.9926,181405.0,0.4986,Urban,Rejected
LN007826,32,Female,Not Graduate,Salaried,7.0,2,47602,27750.0,75352,252923,180,651.0,0,0,0.2237,384455.0,0.6579,Rural,Approved
LN007827,49,Male,Graduate,Salaried,11.0,3,27171,0.0,27171,62094,180,670.0,2,8250,3.7955,121160.0,0.5125,Semiurban,Rejected
LN007828,27,Female,Not Graduate,Self-Employed,3.0,1,63395,20731.0,84126,285956,36,586.0,0,0,1.133,380446.0,0.7516,Semiurban,Rejected
LN007829,34,Female,Graduate,Salaried,4.0,1,50491,0.0,50491,147668,240,594.0,0,0,0.1462,88986.0,1.6595,Semiurban,Rejected
LN007830,32,Male,Graduate,Salaried,2.0,2,33650,0.0,33650,115898,24,615.0,0,0,1.7221,270991.0,0.4277,Urban,Rejected
LN007831,55,Female,Graduate,Business,4.0,0,38245,0.0,38245,129316,60,624.0,2,14071,5.0912,99519.0,1.2994,Urban,Rejected
LN007832,25,Female,Graduate,Salaried,3.0,4,11724,,54881,83342,36,657.0,3,20993,5.0964,65487.0,1.2726,Rural,Rejected
LN007833,37,Male,Not Graduate,Salaried,15.0,1,36197,54676.0,90873,359142,240,586.0,2,17850,2.5547,390089.0,0.9207,Semiurban,Rejected
LN007834,62,Male,Graduate,Business,11.0,2,127160,,127160,452185,240,671.0,0,0,0.1778,707537.0,0.6391,Semiurban,Approved
LN007835,52,Female,Not Graduate,Self-Employed,8.0,2,45044,0.0,45044,162954,84,744.0,1,10685,3.3631,182907.0,0.8909,Rural,Rejected
LN007836,30,Female,Graduate,Business,3.0,0,86964,31774.0,118738,291415,240,548.0,1,3854,0.5122,517335.0,0.5633,Urban,Rejected
LN007837,63,Male,Not Graduate,Salaried,7.0,3,43865,21617.0,65482,316795,360,727.0,0,0,0.1611,505112.0,0.6272,Rural,Approved
LN007838,37,Male,Not Graduate,Unemployed,0.0,2,17156,0.0,17156,48177,60,585.0,3,29145,20.9468,86966.0,0.554,Semiurban,Rejected
LN007839,25,Female,Graduate,Salaried,6.0,1,8765,0.0,8765,20636,120,517.0,1,6765,9.4959,14167.0,1.4566,Urban,Rejected
LN007840,62,Male,Graduate,Unemployed,0.0,3,14717,0.0,14717,23726,180,659.0,1,6201,5.163,56210.0,0.4221,Urban,Rejected
LN007841,29,Female,Graduate,Business,6.0,2,80835,0.0,80835,289686,84,610.0,0,0,0.5119,364964.0,0.7937,Urban,Rejected
LN007842,53,Male,Not Graduate,Self-Employed,9.0,2,78155,34991.0,113146,500078,180,654.0,0,0,0.2946,966151.0,0.5176,Urban,Approved
LN007843,56,Male,Not Graduate,Self-Employed,1.0,4,73667,0.0,73667,159909,240,499.0,0,0,0.1085,93783.0,1.7051,Urban,Rejected
LN007844,56,Male,Graduate,Business,12.0,0,57924,16041.0,73965,287345,240,597.0,0,0,0.1942,619643.0,0.4637,Urban,Approved
LN007845,38,Male,Graduate,Salaried,10.0,2,61941,19646.0,81587,123599,360,796.0,0,0,0.0504,206855.0,0.5975,Urban,Approved
LN007846,29,Male,Not Graduate,Self-Employed,1.0,2,98461,0.0,98461,352699,120,542.0,0,0,0.3582,199946.0,1.764,Semiurban,Rejected
LN007847,49,Female,Graduate,Business,13.0,3,127339,12948.0,140287,245138,60,770.0,2,15361,1.6634,143904.0,1.7035,Urban,Approved
LN007848,34,Female,Not Graduate,Salaried,9.0,1,70296,25946.0,96242,446470,360,481.0,0,0,0.1546,513959.0,0.8687,Urban,Rejected
LN007849,45,Male,Graduate,Business,0.0,3,72346,0.0,72346,180867,360,623.0,1,8575,1.5056,177234.0,1.0205,Semiurban,Rejected
LN007850,35,Female,Graduate,Self-Employed,10.0,2,33146,0.0,33146,106590,120,595.0,0,0,0.3215,261522.0,0.4076,Semiurban,Rejected
LN007851,26,Male,Not Graduate,Business,16.0,0,108706,0.0,108706,311957,60,600.0,2,19550,2.732,504963.0,0.6178,Rural,Rejected
LN007852,62,Male,Graduate,Salaried,5.0,0,44631,0.0,44631,157329,84,641.0,4,23346,6.7804,183935.0,0.8554,Semiurban,Rejected
LN007853,49,Male,Not Graduate,Salaried,22.0,1,48563,0.0,48563,126146,120,740.0,1,3552,1.1374,253986.0,0.4967,Urban,Rejected
LN007854,35,Male,Graduate,Business,18.0,2,57396,0.0,57396,271954,36,531.0,1,9269,3.5172,438727.0,0.6199,Semiurban,Rejected
LN007855,49,Female,Graduate,Salaried,2.0,1,67655,0.0,67655,178482,120,850.0,0,0,0.2637,233188.0,0.7654,Rural,Approved
LN007856,24,Female,Not Graduate,Self-Employed,5.0,3,59619,9800.0,69419,231296,180,562.0,1,4245,0.9558,162580.0,1.4227,Rural,Rejected
LN007857,38,Male,Graduate,Business,9.0,1,33961,31927.0,65888,191344,180,659.0,1,5426,1.1818,123849.0,1.545,Rural,Rejected
LN007858,64,Female,Graduate,Salaried,12.0,0,42619,0.0,42619,98337,240,567.0,4,23093,6.6173,69837.0,1.4081,Semiurban,Rejected
LN007859,59,Male,Not Graduate,Self-Employed,11.0,4,69489,0.0,69489,345132,36,701.0,0,0,1.6556,375951.0,0.918,Rural,Rejected
LN007860,36,Male,Not Graduate,Salaried,4.0,1,26510,0.0,26510,102331,240,,0,0,0.1928,243160.0,0.4208,Urban,Rejected
LN007861,31,Male,Not Graduate,Salaried,8.0,2,48312,0.0,48312,159073,84,674.0,1,11286,3.2735,182828.0,0.8701,Semiurban,Rejected
LN007862,34,Female,Not Graduate,Salaried,11.0,0,42084,21339.0,63423,239007,84,666.0,1,3210,1.1456,157836.0,1.5143,Semiurban,Rejected
LN007863,23,Male,Graduate,Self-Employed,4.0,0,28166,0.0,28166,92489,180,652.0,1,5811,2.6943,180936.0,0.5112,Urban,Rejected
LN007864,62,Female,Graduate,Business,17.0,1,53454,0.0,53454,221658,240,608.0,4,32320,7.4628,465058.0,0.4766,Rural,Rejected
LN007865,58,Male,Graduate,Salaried,5.0,3,42199,0.0,42199,95083,36,538.0,1,6584,2.6233,105213.0,0.9037,Urban,Rejected
LN007866,62,Male,Not Graduate,Salaried,7.0,0,40725,40745.0,81470,403898,12,612.0,2,21276,8.0914,815176.0,0.4955,Urban,Approved
LN007867,38,Female,Not Graduate,Salaried,1.0,2,13175,0.0,13175,33394,84,710.0,1,3981,3.9876,24396.0,1.3688,Urban,Rejected
LN007868,40,Male,Graduate,Salaried,14.0,2,46957,0.0,46957,136144,84,605.0,1,9964,2.9603,244856.0,0.556,Semiurban,Rejected
LN007869,45,Female,Not Graduate,Salaried,8.0,1,43139,26349.0,69488,339971,36,685.0,3,24967,5.9423,609361.0,0.5579,Semiurban,Rejected
LN007870,58,Female,Graduate,Business,9.0,3,111131,46708.0,157839,378045,240,670.0,0,0,0.1197,633432.0,0.5968,Urban,Approved
LN007871,33,Female,Graduate,Unemployed,0.0,0,12554,0.0,12554,26261,180,676.0,1,8449,8.2148,21087.0,1.2454,Rural,Rejected
LN007872,24,Male,Graduate,Salaried,4.0,4,35634,0.0,35634,131433,60,592.0,2,23513,8.6557,200544.0,0.6554,Urban,Rejected
LN007873,34,Male,Graduate,Self-Employed,10.0,3,56401,0.0,56401,275058,36,710.0,0,0,1.6255,280457.0,0.9807,Semiurban,Rejected
LN007874,53,Female,Graduate,Self-Employed,8.0,1,115667,0.0,115667,575336,120,674.0,0,0,0.4974,710353.0,0.8099,Semiurban,Approved
LN007875,48,Female,Graduate,Unemployed,0.0,1,6081,17515.0,23596,55081,360,850.0,0,0,0.0778,122899.0,0.4482,Rural,Approved
LN007876,57,Female,Not Graduate,Salaried,7.0,0,34835,12506.0,47341,121133,120,722.0,2,17623,4.7228,119219.0,1.0161,Rural,Rejected
LN007877,28,Male,Graduate,Business,3.0,1,49055,0.0,49055,208796,180,810.0,0,0,0.2835,207930.0,1.0042,Urban,Approved
LN007878,64,Male,Not Graduate,Business,11.0,1,33271,0.0,33271,67904,60,670.0,0,0,0.4079,93276.0,0.728,Semiurban,Approved
LN007879,54,Male,Graduate,Business,9.0,3,64137,0.0,64137,169266,360,777.0,1,3787,0.7965,168493.0,1.0046,Rural,Rejected
LN007880,64,Male,Not Graduate,Self-Employed,4.0,1,50091,0.0,50091,172150,240,532.0,0,0,0.1718,302441.0,0.5692,Urban,Approved
LN007881,25,Male,Not Graduate,Salaried,17.0,2,28079,9915.0,37994,89164,240,704.0,3,32978,10.5329,132292.0,0.674,Urban,Rejected
LN007882,25,Male,Not Graduate,Self-Employed,12.0,2,118860,22163.0,141023,224089,12,648.0,1,11491,2.5668,459978.0,0.4872,Semiurban,Rejected
LN007883,51,Male,Graduate,Salaried,19.0,2,38669,29797.0,68466,107349,120,568.0,0,0,0.1567,232205.0,0.4623,Semiurban,Approved
LN007884,29,Female,Graduate,Salaried,5.0,0,25510,31278.0,56788,278269,12,632.0,0,0,4.9001,437964.0,0.6354,Rural,Rejected
LN007885,62,Female,Graduate,Salaried,,0,53216,0.0,53216,170227,240,651.0,0,0,0.1599,225457.0,0.755,Semiurban,Approved
LN007886,52,Male,Graduate,Salaried,3.0,0,25837,0.0,25837,126657,60,755.0,1,6725,4.1034,216859.0,0.5841,Semiurban,Approved
LN007887,53,Male,Graduate,Salaried,0.0,0,37454,,76345,215841,240,717.0,0,0,0.1413,331003.0,0.6521,Rural,Approved
LN007888,23,Female,Graduate,Salaried,0.0,1,15157,0.0,15157,66183,60,548.0,4,42516,34.5337,82084.0,0.8063,Urban,Rejected
LN007889,50,Male,Graduate,Salaried,7.0,2,50075,0.0,50075,99618,240,844.0,3,22106,5.3969,136038.0,0.7323,Semiurban,Approved
LN007890,32,Female,Not Graduate,Salaried,8.0,0,49682,33996.0,83678,141696,84,742.0,2,23528,3.6159,310197.0,0.4568,Rural,Approved
LN007891,49,Female,Graduate,Salaried,17.0,3,48295,0.0,48295,131785,24,646.0,3,15598,5.24,235042.0,0.5607,Semiurban,Rejected
LN007892,23,Female,Not Graduate,Business,12.0,0,109488,0.0,109488,179690,24,700.0,1,7482,1.6406,319840.0,0.5618,Urban,Approved
LN007893,46,Female,Graduate,Self-Employed,8.0,2,47840,0.0,47840,153226,360,659.0,2,20632,5.2819,296337.0,0.5171,Semiurban,Rejected
LN007894,50,Male,Graduate,Business,7.0,2,110353,0.0,110353,412288,360,669.0,2,9965,1.2081,1026456.0,0.4017,Semiurban,Approved
LN007895,29,Female,Graduate,Salaried,1.0,0,72520,0.0,72520,138625,240,674.0,0,0,0.0955,212613.0,0.652,Rural,Approved
LN007896,46,Male,Not Graduate,Business,12.0,0,95475,0.0,95475,284528,360,624.0,2,21579,2.8115,490158.0,0.5805,Urban,Rejected
LN007897,22,Male,Not Graduate,Unemployed,0.0,0,10076,18219.0,28295,132670,360,596.0,1,9163,4.0421,191645.0,0.6923,Rural,Rejected
LN007898,23,Male,Not Graduate,Salaried,8.0,2,18715,21012.0,39727,138258,240,661.0,3,26538,8.1901,164328.0,0.8414,Urban,Rejected
LN007899,24,Male,Graduate,Salaried,7.0,2,44209,22033.0,66242,214135,12,756.0,1,8162,4.7111,400662.0,0.5345,Semiurban,Approved
LN007900,45,Male,Graduate,Self-Employed,13.0,4,31373,0.0,31373,117800,60,605.0,2,15470,6.668,221824.0,0.5311,Semiurban,Rejected
LN007901,33,Male,Graduate,Self-Employed,11.0,0,55194,0.0,55194,254063,60,693.0,1,7283,2.504,422643.0,0.6011,Rural,Rejected
LN007902,59,Female,Graduate,Salaried,7.0,3,26019,0.0,26019,112289,84,610.0,0,0,0.6162,73362.0,1.5306,Semiurban,Rejected
LN007903,64,Female,Not Graduate,Business,10.0,2,40336,41225.0,81561,194773,84,534.0,1,6303,1.2684,103027.0,1.8905,Rural,Rejected
LN007904,55,Male,Not Graduate,Salaried,10.0,1,38530,0.0,38530,62347,60,825.0,4,29817,9.61,132096.0,0.472,Semiurban,Approved
LN007905,43,Male,Graduate,Business,12.0,0,154909,0.0,154909,393079,120,609.0,1,11714,1.1611,282558.0,1.3911,Semiurban,Rejected
LN007906,29,Male,Not Graduate,Salaried,14.0,0,30415,0.0,30415,141527,360,650.0,3,17966,7.2434,179399.0,0.7889,Urban,Rejected
LN007907,22,Female,Graduate,Salaried,,2,24756,,24756,75326,24,592.0,1,4926,3.9089,71909.0,1.0475,Urban,Rejected
LN007908,61,Male,Graduate,Salaried,5.0,3,74414,0.0,74414,306830,60,608.0,1,3225,1.3446,,0.4719,Urban,Rejected
LN007909,64,Female,Graduate,Salaried,,0,32016,0.0,32016,134829,120,791.0,0,0,0.4209,108627.0,1.2412,Urban,Approved
LN007910,51,Male,Graduate,Unemployed,0.0,1,9188,22265.0,31453,115201,180,526.0,4,19800,7.7983,155050.0,0.743,Urban,Rejected
LN007911,64,Female,Not Graduate,Self-Employed,6.0,0,52237,0.0,52237,112618,36,752.0,4,34891,8.7338,265065.0,0.4249,Semiurban,Approved
LN007912,22,Male,Graduate,Business,8.0,0,100710,0.0,100710,333833,180,630.0,3,24114,3.0942,796305.0,0.4192,Rural,Rejected
LN007913,52,Male,Not Graduate,Unemployed,0.0,3,5000,0.0,5000,15755,36,682.0,3,24188,59.1,25626.0,0.6148,Semiurban,Rejected
LN007914,38,Male,Graduate,Salaried,8.0,0,36569,0.0,36569,136758,60,560.0,1,7082,3.0718,263730.0,0.5186,Urban,Rejected
LN007915,33,Male,Graduate,Salaried,15.0,0,45995,0.0,45995,203769,12,673.0,1,9286,6.8527,121840.0,1.6724,Semiurban,Rejected
LN007916,25,Female,Graduate,Business,4.0,3,81089,23502.0,104591,168851,360,733.0,0,0,0.0538,131807.0,1.281,Semiurban,Approved
LN007917,62,Female,Not Graduate,Self-Employed,0.0,1,34126,,34126,90139,84,783.0,0,0,0.3773,70678.0,1.2753,Semiurban,Approved
LN007918,64,Male,Graduate,Self-Employed,7.0,0,27381,0.0,27381,113115,180,621.0,0,0,0.2752,243094.0,0.4653,Semiurban,Approved
LN007919,30,Female,Not Graduate,Salaried,10.0,2,47767,13919.0,61686,270213,60,562.0,1,4036,1.6611,571183.0,0.4731,Urban,Rejected
LN007920,63,Male,Graduate,Business,12.0,1,65095,16597.0,81692,174098,360,602.0,2,23526,3.5268,,0.7336,Rural,Rejected
LN007921,45,Female,Graduate,Self-Employed,11.0,2,87782,35339.0,123121,337712,24,,1,4995,1.8583,544407.0,0.6203,Semiurban,Rejected
LN007922,54,Male,Graduate,Business,11.0,2,75980,0.0,75980,247133,120,760.0,2,19510,3.4065,310381.0,0.7962,Semiurban,Approved
LN007923,57,Female,Graduate,Unemployed,0.0,1,12257,21282.0,33539,118517,84,677.0,2,20059,7.6814,181496.0,0.653,Urban,Rejected
LN007924,50,Male,Not Graduate,Self-Employed,1.0,0,70863,0.0,70863,204370,120,673.0,0,0,0.2884,113871.0,1.7948,Urban,Approved
LN007925,27,Male,Graduate,Self-Employed,4.0,3,65932,0.0,65932,263395,36,705.0,4,15947,4.234,434145.0,0.6067,Semiurban,Approved
LN007926,26,Male,Graduate,Salaried,4.0,0,28119,22351.0,50470,155870,120,623.0,0,0,0.3086,252173.0,0.6181,Rural,Approved
LN007927,23,Male,Graduate,Salaried,6.0,4,52819,0.0,52819,140592,240,536.0,1,11502,2.7461,175419.0,0.8015,Semiurban,Rejected
LN007928,33,Female,Graduate,Self-Employed,3.0,0,74294,18297.0,92591,276491,180,660.0,0,0,0.1991,582982.0,0.4743,Urban,Approved
LN007929,23,Male,Not Graduate,Salaried,16.0,3,30712,0.0,30712,64273,360,,2,12561,4.9775,110877.0,0.5797,Semiurban,Rejected
LN007930,46,Female,Not Graduate,Unemployed,0.0,2,7715,27787.0,35502,71214,24,554.0,0,0,1.0029,101968.0,0.6984,Semiurban,Rejected
LN007931,44,Female,Not Graduate,Self-Employed,8.0,1,60632,0.0,60632,223114,360,648.0,1,4967,1.1056,273313.0,0.8163,Urban,Rejected
LN007932,26,Female,Graduate,Unemployed,0.0,1,12902,0.0,12902,37890,120,715.0,4,31410,29.5071,40047.0,0.9461,Rural,Rejected
LN007933,63,Female,Graduate,Salaried,2.0,2,33894,0.0,33894,162561,120,479.0,1,7713,3.2101,341401.0,0.4762,Semiurban,Rejected
LN007934,62,Female,Not Graduate,Business,4.0,1,89700,21192.0,110892,298031,120,773.0,2,6591,0.9819,497636.0,0.5989,Semiurban,Approved
LN007935,32,Female,Graduate,Self-Employed,3.0,2,38325,0.0,38325,143690,180,629.0,0,0,0.2499,121158.0,1.186,Semiurban,Approved
LN007936,56,Female,Not Graduate,Business,0.0,1,74651,0.0,74651,294902,120,546.0,1,7414,1.5867,270207.0,1.0914,Urban,Rejected
LN007937,22,Male,Not Graduate,Salaried,,2,37833,12503.0,50336,214406,360,725.0,0,0,0.1418,370532.0,0.5786,Urban,Approved
LN007938,31,Female,Not Graduate,Self-Employed,6.0,0,108528,0.0,108528,301731,180,713.0,3,30718,3.5818,222143.0,1.3583,Semiurban,Rejected
LN007939,59,Female,Graduate,Self-Employed,7.0,0,77677,19044.0,96721,309312,180,668.0,0,0,0.2131,561618.0,0.5508,Urban,Approved
LN007940,54,Female,Not Graduate,Salaried,6.0,1,38360,0.0,38360,162581,36,688.0,2,8837,4.1772,406375.0,0.4001,Urban,Rejected
LN007941,46,Male,Not Graduate,Salaried,6.0,1,41898,0.0,41898,190254,60,506.0,2,9016,3.4902,472845.0,0.4024,Semiurban,Rejected
LN007942,38,Male,Not Graduate,Business,8.0,3,60142,37700.0,97842,244304,180,728.0,3,33112,4.2275,587724.0,0.4157,Semiurban,Approved
LN007943,41,Female,Graduate,Salaried,9.0,1,36109,0.0,36109,84765,120,601.0,1,3556,1.4164,71869.0,1.1794,Semiurban,Rejected
LN007944,56,Female,Graduate,Salaried,7.0,1,41069,27235.0,68304,183758,240,599.0,3,27544,4.9735,240471.0,0.7642,Urban,Rejected
LN007945,60,Male,Graduate,Salaried,9.0,2,32493,0.0,32493,115884,120,755.0,1,8379,3.4508,206572.0,0.561,Urban,Approved
LN007946,64,Male,Graduate,Business,13.0,0,96590,16939.0,113529,501089,360,563.0,1,8998,1.0981,896235.0,0.5591,Urban,Rejected
LN007947,42,Male,Graduate,Self-Employed,3.0,3,65880,0.0,65880,247364,180,754.0,0,0,0.2503,270239.0,0.9154,Semiurban,Approved
LN007948,50,Female,Not Graduate,Salaried,8.0,1,75715,34483.0,110198,243298,240,686.0,3,17817,2.0505,123693.0,1.967,Semiurban,Rejected
LN007949,63,Male,Graduate,Salaried,11.0,3,5879,0.0,5879,10000,360,742.0,2,18485,37.786,11403.0,0.877,Urban,Rejected
LN007950,50,Female,Graduate,Business,2.0,0,68588,0.0,68588,236391,84,571.0,0,0,0.4923,463258.0,0.5103,Rural,Rejected
LN007951,28,Female,Graduate,Salaried,,1,28815,0.0,28815,120132,120,724.0,0,0,0.4169,162520.0,0.7392,Semiurban,Approved
LN007952,54,Female,Graduate,Salaried,9.0,2,5000,14845.0,19845,64866,240,684.0,0,0,0.1633,134602.0,0.4819,Rural,Approved
LN007953,29,Male,Not Graduate,Salaried,3.0,2,45495,0.0,45495,126604,36,646.0,0,0,0.9274,315444.0,0.4014,Urban,Rejected
LN007954,40,Female,Not Graduate,Salaried,4.0,2,37445,0.0,37445,82093,36,579.0,1,7309,3.073,125454.0,0.6544,Semiurban,Rejected
LN007955,60,Female,Graduate,Self-Employed,11.0,0,72932,0.0,72932,256055,240,642.0,0,0,0.1754,408796.0,0.6264,Semiurban,Approved
LN007956,45,Male,Graduate,Self-Employed,0.0,1,74861,0.0,74861,272532,12,505.0,3,12829,5.697,640534.0,0.4255,Urban,Rejected
LN007957,39,Male,Graduate,Self-Employed,9.0,1,32344,39234.0,71578,316419,24,566.0,3,17048,5.0684,711404.0,0.4448,Rural,Rejected
LN007958,25,Female,Graduate,Salaried,9.0,0,33801,39527.0,73328,299727,180,647.0,1,3564,0.8557,207537.0,1.4442,Rural,Rejected
LN007959,31,Female,Graduate,Salaried,9.0,0,59674,0.0,59674,197157,360,609.0,1,5466,1.2092,182184.0,1.0822,Urban,Rejected
LN007960,35,Female,Graduate,Salaried,1.0,3,11606,27486.0,39092,169402,360,713.0,0,0,0.1443,114382.0,1.481,Semiurban,Approved
LN007961,28,Male,Not Graduate,Salaried,15.0,2,33417,0.0,33417,63384,120,656.0,2,16800,6.2225,40782.0,1.5542,Urban,Rejected
LN007962,39,Male,Graduate,Salaried,14.0,3,39986,2679.0,42665,99669,240,693.0,1,10620,3.1037,171637.0,0.5807,Rural,Rejected
LN007963,43,Male,Graduate,Self-Employed,0.0,2,39178,0.0,39178,162061,180,759.0,3,25757,8.1649,100342.0,1.6151,Urban,Rejected
LN007964,47,Female,Not Graduate,Salaried,3.0,1,35195,0.0,35195,104727,240,768.0,0,0,0.1487,164594.0,0.6363,Rural,Approved
LN007965,60,Female,Not Graduate,Business,7.0,0,133249,0.0,133249,467477,60,716.0,1,6368,1.2751,929977.0,0.5027,Rural,Approved
LN007966,52,Male,Not Graduate,Self-Employed,3.0,3,80652,0.0,80652,364611,84,619.0,1,3273,1.1327,518232.0,0.7036,Semiurban,Rejected
LN007967,46,Male,Not Graduate,Salaried,12.0,1,20349,42107.0,62456,296637,240,774.0,1,3468,0.9036,637546.0,0.4653,Semiurban,Approved
LN007968,47,Female,Graduate,Salaried,2.0,2,52979,0.0,52979,251636,84,352.0,2,22976,5.8826,570162.0,0.4413,Urban,Rejected
LN007969,39,Female,Graduate,Self-Employed,,1,59047,29071.0,88118,241701,240,621.0,1,4749,0.7839,133376.0,1.8122,Urban,Rejected
LN007970,62,Male,Not Graduate,Business,9.0,1,110693,0.0,110693,405781,240,764.0,0,0,0.1832,294929.0,1.3759,Urban,Approved
LN007971,49,Female,Not Graduate,Business,14.0,2,129244,0.0,129244,475064,240,561.0,4,14634,1.5425,1103128.0,0.4307,Semiurban,Rejected
LN007972,59,Female,Graduate,Salaried,10.0,2,45691,17915.0,63606,159087,120,761.0,2,23404,4.6654,288182.0,0.552,Urban,Approved
LN007973,61,Male,Graduate,Self-Employed,1.0,4,98542,0.0,98542,305667,60,644.0,0,0,0.6203,617642.0,0.4949,Urban,Rejected
LN007974,53,Male,Graduate,Salaried,17.0,1,61192,14334.0,75526,223513,36,592.0,4,30525,5.8363,352623.0,0.6339,Semiurban,Rejected
LN007975,39,Male,Not Graduate,Self-Employed,8.0,1,92585,0.0,92585,360132,60,708.0,1,6878,1.6694,544860.0,0.661,Rural,Approved
LN007976,57,Male,Graduate,Business,13.0,0,72860,22868.0,95728,343918,120,750.0,1,4325,0.9013,418961.0,0.8209,Semiurban,Approved
LN007977,39,Female,Not Graduate,Self-Employed,4.0,1,60773,0.0,60773,284307,84,719.0,0,0,0.6682,631252.0,0.4504,Rural,Rejected
LN007978,53,Male,Not Graduate,Salaried,11.0,3,38810,0.0,38810,92144,360,,2,14410,4.5344,190047.0,0.4848,Rural,Rejected
