Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Employment_Length,Age,Loan_Status
A18556,Male,Yes,1,Graduate,No,27577,18957,162464,480,0,Urban,24,58,0
A18557,Male,Yes,0,Graduate,No,38399,27825,248109,300,1,Urban,6,37,0
A18558,Female,Yes,1,Graduate,No,62757,33074,254438,180,1,Urban,23,39,1
A18559,Female,No,0,Graduate,No,59886,39059,278732,480,1,Rural,22,24,1
A18560,Male,No,0,Graduate,No,66280,30296,120188,360,1,Rural,10,33,1
A18561,Female,Yes,1,Graduate,Yes,27354,15436,146129,360,1,Urban,16,29,1
A18562,Female,Yes,0,Not Graduate,No,57603,2975,265409,480,1,Rural,3,50,0
A18563,Female,Yes,1,Graduate,Yes,41601,21019,198065,360,1,Urban,14,24,0
A18564,Male,Yes,0,Graduate,No,37878,25965,195163,300,1,Urban,9,44,1
A18565,Male,No,3,Graduate,No,41941,0,247209,240,1,Semiurban,28,35,1
A18566,Female,No,2,Graduate,No,48252,208,279731,360,0,Semiurban,11,29,0
A18567,Female,No,0,Graduate,No,59915,10431,144109,300,0,Semiurban,23,40,0
A18568,Male,Yes,1,Graduate,No,66842,7311,191703,360,1,Semiurban,21,51,1
A18569,Male,Yes,0,Graduate,No,57816,0,190411,360,0,Rural,6,52,0
A18570,Male,Yes,0,Graduate,No,59499,18800,122500,360,1,Semiurban,28,27,1
A18571,Male,Yes,1,Graduate,No,77345,27411,223974,360,1,Rural,25,56,1
A18572,Male,Yes,1,Graduate,No,60456,13115,156870,300,1,Rural,27,25,1
A18573,Male,No,0,Graduate,No,46792,0,199584,300,1,Semiurban,20,22,1
A18574,Female,Yes,0,Not Graduate,No,58716,17062,251957,300,1,Semiurban,27,29,1
A18575,Male,No,2,Graduate,No,75614,3900,221486,300,0,Semiurban,28,46,0
A18576,Female,Yes,0,Graduate,No,36944,4913,129038,360,1,Rural,17,37,1
A18577,Male,Yes,2,Graduate,No,43535,24597,216300,360,0,Rural,15,52,0
A18578,Male,Yes,1,Graduate,No,71751,27002,211100,180,1,Semiurban,8,50,1
A18579,Male,Yes,0,Graduate,Yes,45642,12107,155101,360,1,Rural,4,25,0
A18580,Male,Yes,0,Graduate,Yes,61464,22311,130947,480,1,Semiurban,18,40,1
A18581,Female,No,0,Graduate,No,69336,4257,212318,240,0,Semiurban,20,26,0
A18582,Female,Yes,2,Not Graduate,Yes,31162,20290,88223,240,1,Rural,24,28,1
A18583,Male,No,2,Graduate,No,43873,11161,114563,360,1,Urban,29,52,1
A18584,Male,No,1,Graduate,No,68070,1744,97333,480,1,Rural,24,32,1
A18585,Male,Yes,0,Not Graduate,No,48103,5928,103040,180,0,Semiurban,29,46,0
A18586,Female,No,1,Graduate,No,19721,19100,161690,300,1,Urban,23,40,1
A18587,Female,Yes,0,Graduate,No,42350,193,284961,180,1,Semiurban,20,33,1
A18588,Male,No,1,Graduate,No,61916,12183,249466,300,0,Semiurban,17,44,0
A18589,Female,Yes,0,Graduate,No,69147,25684,289852,360,1,Semiurban,22,54,1
A18590,Female,Yes,2,Graduate,No,50762,10071,151136,300,1,Semiurban,2,28,1
A18591,Male,Yes,1,Graduate,No,57256,0,50000,300,1,Urban,9,36,1
A18592,Male,Yes,0,Graduate,Yes,44464,12230,152211,240,1,Rural,22,41,1
A18593,Female,No,2,Graduate,No,63547,21776,290211,360,1,Urban,24,42,1
A18594,Female,No,0,Graduate,No,71377,2023,168514,360,1,Rural,25,51,1
A18595,Male,No,0,Not Graduate,No,61522,26870,198253,360,1,Urban,7,41,1
A18596,Male,Yes,0,Not Graduate,No,48227,22633,182827,360,1,Semiurban,15,31,1
A18597,Male,Yes,1,Graduate,Yes,56511,18501,255791,360,1,Rural,19,41,1
A18598,Male,Yes,2,Not Graduate,No,64287,20773,266430,480,1,Urban,5,44,0
A18599,Female,Yes,2,Graduate,No,50415,16271,76070,240,1,Semiurban,1,37,1
A18600,Male,Yes,1,Graduate,No,62007,18342,50000,480,1,Urban,28,25,1
A18601,Female,Yes,0,Graduate,Yes,55554,15714,252389,240,1,Urban,23,31,1
A18602,Female,Yes,0,Not Graduate,No,71290,23829,182987,360,1,Urban,3,28,1
A18603,Male,Yes,0,Not Graduate,Yes,60502,27928,252441,360,1,Urban,14,26,0
A18604,Male,Yes,2,Graduate,No,42521,6791,177557,360,1,Semiurban,4,29,1
A18605,Male,Yes,3,Graduate,No,71067,7981,241666,360,0,Rural,24,49,0
A18606,Female,No,0,Graduate,No,56900,11087,189177,360,0,Semiurban,21,59,0
A18607,Male,Yes,1,Graduate,No,47903,8912,142437,360,1,Semiurban,25,26,1
A18608,Female,No,1,Graduate,Yes,29689,26338,168272,180,1,Urban,14,26,1
A18609,Female,Yes,0,Graduate,No,53470,3,186523,360,1,Urban,7,40,1
A18610,Male,No,0,Graduate,No,77523,20427,248899,300,0,Semiurban,6,47,0
A18611,Female,Yes,2,Graduate,No,10000,28867,186270,300,0,Urban,9,35,0
A18612,Female,Yes,0,Graduate,No,10000,9212,114248,300,0,Semiurban,27,44,0
A18613,Male,Yes,2,Graduate,No,61510,29720,333176,360,1,Rural,11,28,1
A18614,Male,No,0,Not Graduate,No,53542,26573,224908,360,1,Urban,15,54,1
A18615,Female,Yes,0,Graduate,No,60085,11507,308880,480,1,Rural,2,45,1
A18616,Female,Yes,0,Graduate,No,42104,23187,112599,300,1,Rural,22,23,1
A18617,Male,No,2,Graduate,No,17873,6733,179712,240,1,Semiurban,1,32,0
A18618,Male,Yes,0,Not Graduate,No,37520,3982,215269,300,1,Semiurban,2,49,0
A18619,Male,Yes,1,Graduate,No,73400,10362,252634,240,0,Semiurban,1,29,0
A18620,Female,Yes,0,Graduate,No,43226,28503,50000,360,1,Rural,29,39,1
A18621,Male,Yes,0,Graduate,No,43356,10416,51381,240,1,Semiurban,28,45,1
A18622,Male,Yes,2,Graduate,No,10559,15416,147091,360,1,Semiurban,24,54,1
A18623,Female,Yes,0,Graduate,No,22932,4956,243745,480,0,Semiurban,27,49,0
A18624,Male,No,2,Graduate,No,66652,23666,146172,300,0,Urban,11,43,0
A18625,Female,No,0,Not Graduate,Yes,46108,23314,189843,300,1,Urban,8,58,0
A18626,Male,Yes,1,Graduate,No,64868,7957,204148,240,1,Semiurban,2,39,1
A18627,Female,Yes,1,Graduate,No,38694,0,133733,360,1,Semiurban,9,35,0
A18628,Male,No,2,Not Graduate,No,27983,11382,317136,300,0,Urban,15,30,0
A18629,Female,No,0,Graduate,No,46086,19425,136394,480,1,Semiurban,23,33,1
A18630,Female,No,1,Graduate,Yes,41405,14868,50000,240,1,Semiurban,27,58,1
A18631,Male,Yes,0,Not Graduate,No,37503,15804,121412,180,1,Semiurban,1,25,0
A18632,Male,No,0,Graduate,No,37894,18495,133315,360,0,Semiurban,1,36,0
A18633,Male,No,0,Not Graduate,No,47975,9890,213891,180,0,Semiurban,18,48,0
A18634,Male,Yes,0,Not Graduate,No,42626,2446,218002,300,0,Urban,10,50,0
A18635,Female,Yes,2,Graduate,No,36015,22390,246943,300,1,Urban,23,29,1
A18636,Female,Yes,1,Graduate,No,77070,6151,350355,240,1,Urban,17,31,1
A18637,Male,Yes,0,Graduate,No,56869,2983,202269,480,1,Rural,15,45,1
A18638,Female,No,2,Graduate,No,52377,20000,267560,300,1,Semiurban,25,57,1
A18639,Female,No,0,Graduate,No,49001,3941,164399,240,1,Rural,24,38,1
A18640,Female,No,1,Graduate,No,59984,6818,223164,180,0,Rural,20,32,0
A18641,Male,No,2,Graduate,No,57977,30805,172110,300,0,Urban,18,22,0
A18642,Male,Yes,2,Graduate,No,34485,30885,188055,360,1,Rural,7,21,0
A18643,Male,Yes,0,Graduate,No,27015,26912,213307,240,1,Rural,25,37,1
A18644,Male,No,1,Graduate,Yes,15888,22593,278711,360,1,Rural,6,44,0
A18645,Male,Yes,0,Not Graduate,No,76878,26563,195693,480,1,Rural,27,57,1
A18646,Male,Yes,2,Graduate,No,43320,34626,195472,300,1,Urban,17,56,1
A18647,Male,Yes,0,Not Graduate,No,58880,25941,225079,360,0,Semiurban,7,49,0
A18648,Female,Yes,1,Graduate,No,53030,17512,270287,360,1,Semiurban,11,40,1
A18649,Male,Yes,0,Graduate,Yes,63688,23729,87356,360,1,Rural,18,28,1
A18650,Male,Yes,1,Graduate,No,49031,10350,219512,480,1,Urban,3,28,1
A18651,Male,Yes,1,Not Graduate,No,30080,16463,93512,360,1,Semiurban,20,42,1
A18652,Male,No,1,Graduate,No,34443,16907,304736,180,1,Semiurban,12,45,0
A18653,Male,No,1,Not Graduate,No,44738,13619,227099,180,0,Urban,0,29,0
A18654,Male,No,2,Not Graduate,No,26220,11851,298126,180,1,Urban,23,37,0
A18655,Male,Yes,1,Graduate,No,37185,27878,66813,300,0,Semiurban,17,37,0
A18656,Male,No,0,Graduate,No,32017,5470,186489,300,1,Semiurban,5,43,0
A18657,Male,No,2,Graduate,No,45069,16477,269628,360,1,Urban,20,44,1
A18658,Male,Yes,0,Graduate,Yes,42559,2106,312330,360,1,Urban,11,23,0
A18659,Female,No,1,Graduate,No,51792,0,228035,480,0,Rural,11,35,0
A18660,Male,Yes,2,Not Graduate,No,62817,26951,165789,360,1,Semiurban,26,22,1
A18661,Male,No,0,Not Graduate,No,46360,27858,178406,360,1,Urban,25,57,1
A18662,Male,Yes,2,Not Graduate,No,27463,10145,116628,240,0,Urban,8,30,0
A18663,Male,Yes,1,Graduate,No,19274,15506,317022,360,1,Rural,1,51,0
A18664,Male,Yes,0,Graduate,No,52434,12107,252104,240,1,Urban,0,33,1
A18665,Male,Yes,0,Graduate,No,40017,12117,185656,360,0,Urban,18,33,0
A18666,Female,Yes,0,Graduate,No,47639,10119,243514,360,0,Semiurban,1,47,0
A18667,Male,No,3,Not Graduate,No,54943,19600,191163,300,1,Urban,19,24,1
A18668,Male,No,0,Not Graduate,No,71647,11188,175892,240,1,Semiurban,22,40,1
A18669,Female,No,1,Graduate,No,23787,19150,139566,240,1,Urban,4,38,0
A18670,Female,Yes,0,Graduate,No,34813,31677,140966,360,1,Rural,3,21,1
A18671,Male,No,0,Graduate,No,48721,18895,230454,360,1,Semiurban,16,53,1
A18672,Male,Yes,1,Graduate,No,32897,16247,283803,360,1,Rural,28,38,1
A18673,Male,No,0,Graduate,No,27664,9285,173087,360,1,Semiurban,11,46,1
A18674,Male,Yes,3,Graduate,No,69643,14856,136573,300,1,Rural,21,36,1
A18675,Male,Yes,0,Graduate,No,34280,0,276196,360,1,Semiurban,12,54,1
A18676,Male,No,0,Not Graduate,Yes,30362,30396,206323,360,1,Urban,7,33,0
A18677,Female,No,0,Graduate,No,32777,5419,50000,360,1,Semiurban,24,21,1
A18678,Male,Yes,3,Not Graduate,No,66289,0,143578,480,1,Urban,4,58,1
A18679,Male,No,0,Graduate,No,39569,13954,237485,300,1,Semiurban,27,28,1
A18680,Male,Yes,0,Not Graduate,No,29215,18542,136821,240,1,Semiurban,29,57,1
A18681,Female,No,0,Not Graduate,Yes,37397,28245,204095,360,1,Urban,8,48,0
A18682,Male,Yes,0,Graduate,No,49277,17447,100460,360,0,Urban,16,39,0
A18683,Female,Yes,1,Graduate,No,63376,24254,167084,240,0,Rural,18,45,0
A18684,Male,Yes,1,Graduate,No,62116,24298,113047,240,1,Urban,14,41,1
A18685,Male,Yes,0,Graduate,No,38333,23319,101466,180,0,Rural,25,58,0
A18686,Male,No,0,Graduate,No,42033,3663,139308,360,1,Semiurban,6,39,1
A18687,Male,Yes,1,Graduate,Yes,81543,20109,269810,240,1,Semiurban,21,35,1
A18688,Male,Yes,0,Not Graduate,No,64935,1149,233355,480,1,Urban,24,43,1
A18689,Male,Yes,0,Graduate,No,46223,34943,364145,360,1,Rural,20,51,1
A18690,Male,Yes,0,Graduate,No,15572,21976,152179,480,1,Semiurban,27,55,1
A18691,Female,No,0,Graduate,No,43117,8752,281535,300,1,Urban,25,55,1
A18692,Male,Yes,0,Not Graduate,No,30100,18758,348656,480,1,Semiurban,6,28,0
A18693,Male,Yes,0,Graduate,No,37059,4894,289436,480,1,Urban,3,32,0
A18694,Male,Yes,0,Graduate,No,35520,0,290856,240,1,Semiurban,25,50,1
A18695,Female,Yes,0,Not Graduate,No,46531,23767,209664,240,1,Urban,25,38,1
A18696,Female,No,1,Graduate,Yes,51046,5191,218519,300,0,Urban,6,51,0
A18697,Male,Yes,3,Graduate,No,39026,13189,126311,300,1,Rural,2,51,0
A18698,Male,Yes,3,Graduate,No,30834,17055,50000,360,1,Semiurban,17,31,1
A18699,Male,No,2,Graduate,No,47316,13175,216350,240,1,Urban,17,45,1
A18700,Female,Yes,0,Graduate,No,42525,4719,123238,360,1,Semiurban,16,38,1
A18701,Female,No,0,Not Graduate,No,21536,15607,165993,240,1,Urban,25,36,1
A18702,Male,Yes,2,Graduate,No,59113,16480,133913,240,1,Semiurban,1,27,1
A18703,Male,No,0,Graduate,No,39067,23713,225925,360,1,Urban,18,35,1
A18704,Male,Yes,0,Graduate,No,45958,39448,184031,180,1,Urban,13,37,1
A18705,Male,Yes,0,Graduate,No,46702,0,300590,360,0,Urban,4,32,0
A18706,Female,Yes,0,Graduate,No,49768,7014,142144,240,1,Urban,21,31,1
A18707,Male,No,2,Not Graduate,No,52190,17229,214445,360,1,Semiurban,2,30,0
A18708,Male,No,1,Not Graduate,No,30431,25107,184711,360,1,Urban,8,49,0
A18709,Female,Yes,1,Graduate,No,54685,18463,176462,360,1,Urban,17,52,1
A18710,Female,No,2,Graduate,No,44837,26229,193839,300,1,Semiurban,15,38,1
A18711,Male,Yes,0,Graduate,No,66266,201,321639,240,1,Rural,19,41,1
A18712,Female,No,1,Not Graduate,No,62224,11823,267446,360,1,Semiurban,20,48,1
A18713,Male,No,0,Graduate,No,69841,29616,163495,240,0,Semiurban,26,34,0
A18714,Female,Yes,1,Graduate,No,35924,6397,151139,480,1,Urban,16,48,1
A18715,Female,No,0,Not Graduate,No,69299,0,137412,360,0,Urban,13,36,0
A18716,Male,Yes,1,Graduate,No,51411,6832,209251,360,1,Rural,28,33,1
A18717,Female,Yes,3,Graduate,Yes,60352,19373,78706,480,1,Rural,0,50,1
A18718,Female,Yes,0,Graduate,No,60115,14291,182758,360,1,Urban,19,57,1
A18719,Male,No,0,Graduate,Yes,56885,2151,230565,240,1,Rural,4,39,0
A18720,Male,No,0,Graduate,Yes,33676,7784,141963,300,1,Urban,8,38,1
A18721,Female,No,0,Graduate,No,64326,1694,203252,360,1,Rural,10,26,1
A18722,Male,No,0,Graduate,No,55275,2869,221232,360,1,Semiurban,20,46,1
A18723,Male,No,2,Graduate,No,27903,6210,59024,180,1,Urban,14,49,1
A18724,Female,Yes,0,Graduate,No,42744,16054,216514,300,1,Urban,3,40,1
A18725,Female,Yes,0,Not Graduate,No,31803,0,163290,360,1,Rural,2,57,0
A18726,Male,Yes,1,Graduate,No,28606,28657,347798,360,1,Urban,17,32,0
A18727,Male,Yes,0,Graduate,Yes,62799,13964,215848,360,0,Urban,9,48,0
A18728,Male,Yes,0,Graduate,No,27809,3933,126487,480,1,Urban,28,38,1
A18729,Male,Yes,1,Graduate,No,30183,5264,54635,360,1,Semiurban,8,26,1
A18730,Male,No,1,Graduate,No,79673,8652,196034,360,0,Urban,17,22,0
A18731,Female,No,0,Graduate,No,43281,15062,304486,360,1,Rural,1,29,0
A18732,Male,Yes,0,Not Graduate,Yes,59864,16513,151594,300,1,Rural,7,50,0
A18733,Male,No,0,Graduate,No,66872,13061,225168,360,1,Urban,26,32,1
A18734,Male,Yes,0,Graduate,No,61613,7445,259221,360,0,Semiurban,1,25,0
A18735,Female,No,0,Not Graduate,No,52243,14890,255027,360,1,Semiurban,24,59,1
A18736,Male,Yes,1,Graduate,No,49441,0,199676,360,1,Semiurban,10,22,1
A18737,Male,Yes,2,Graduate,No,58064,2846,147340,360,1,Urban,11,58,1
A18738,Male,No,0,Graduate,No,46630,8237,179226,480,1,Rural,9,28,1
A18739,Male,Yes,1,Graduate,No,60423,1577,114414,360,1,Urban,0,26,1
A18740,Male,Yes,0,Not Graduate,No,46115,12812,124579,360,1,Urban,16,31,1
A18741,Male,Yes,0,Graduate,No,47816,1619,279178,360,1,Urban,28,51,1
A18742,Male,Yes,1,Graduate,No,78226,32130,226810,300,1,Urban,13,30,1
A18743,Male,No,2,Not Graduate,No,42794,423,223010,360,1,Urban,3,57,0
A18744,Male,Yes,0,Graduate,Yes,50288,30112,142614,360,1,Urban,19,42,1
A18745,Male,No,0,Graduate,Yes,56458,0,295783,360,1,Urban,24,53,1
A18746,Male,Yes,1,Graduate,No,57421,35051,181405,300,1,Semiurban,19,29,1
A18747,Male,Yes,0,Not Graduate,Yes,54392,20839,210497,300,1,Semiurban,29,56,1
A18748,Male,Yes,0,Graduate,No,31244,22915,293188,360,1,Rural,22,43,1
A18749,Male,No,0,Graduate,No,52430,1346,142184,480,1,Rural,21,51,1
A18750,Female,Yes,1,Graduate,No,53642,11773,149174,300,1,Urban,4,41,1
A18751,Male,Yes,0,Not Graduate,No,67099,12425,282686,240,0,Rural,7,23,0
A18752,Male,Yes,3,Not Graduate,No,61088,13992,265113,360,1,Semiurban,29,31,1
A18753,Male,Yes,0,Graduate,No,68087,27726,227492,360,1,Rural,15,50,1
A18754,Female,No,0,Not Graduate,No,34951,21913,50000,360,1,Urban,14,45,1
A18755,Female,Yes,1,Not Graduate,No,35059,13342,302329,360,1,Urban,12,48,0
A18756,Male,Yes,0,Graduate,No,54921,24991,151200,300,0,Semiurban,27,45,0
A18757,Male,Yes,0,Graduate,No,66992,26831,153606,180,1,Urban,28,37,1
A18758,Male,Yes,0,Graduate,No,46993,9320,183990,360,0,Semiurban,13,43,0
A18759,Male,Yes,0,Graduate,No,38895,9027,104170,360,1,Urban,11,56,1
A18760,Male,Yes,1,Graduate,No,25977,36616,297477,240,0,Semiurban,13,59,0
A18761,Female,Yes,0,Graduate,No,55445,12601,213777,480,1,Semiurban,3,22,1
A18762,Male,Yes,2,Graduate,No,48306,8570,255950,480,1,Urban,7,31,1
A18763,Female,Yes,1,Graduate,Yes,43490,13454,138032,360,0,Semiurban,18,32,0
A18764,Male,No,0,Not Graduate,No,63577,25744,278929,180,1,Urban,24,24,1
A18765,Female,No,0,Graduate,No,48698,22183,313894,240,1,Rural,17,41,1
A18766,Female,Yes,0,Graduate,No,50013,13744,98038,300,1,Rural,12,58,1
A18767,Male,Yes,0,Not Graduate,No,63498,21115,110000,180,1,Semiurban,14,25,1
A18768,Male,No,1,Graduate,No,82861,17502,135583,360,1,Urban,16,22,1
A18769,Male,No,0,Not Graduate,No,43333,13577,273979,180,1,Rural,15,55,0
A18770,Male,Yes,2,Graduate,No,36856,11999,214479,240,0,Semiurban,20,55,0
A18771,Male,No,0,Graduate,No,35164,16480,194699,300,0,Urban,17,46,0
A18772,Male,No,0,Graduate,No,57152,10838,229381,300,1,Semiurban,3,34,1
A18773,Male,Yes,0,Graduate,No,33642,15706,354571,300,1,Semiurban,24,43,0
A18774,Female,Yes,0,Graduate,No,44401,14504,60341,480,1,Semiurban,1,53,1
A18775,Male,No,2,Graduate,No,45720,493,175205,480,1,Semiurban,12,33,1
A18776,Female,Yes,1,Not Graduate,No,73345,9707,50000,360,0,Urban,1,45,0
A18777,Male,No,0,Graduate,No,67892,12416,240529,240,1,Urban,28,38,1
A18778,Female,No,2,Graduate,Yes,26949,33597,286960,360,1,Rural,21,41,0
A18779,Male,No,2,Graduate,No,73772,13399,175466,480,1,Rural,15,58,1
A18780,Male,Yes,1,Graduate,Yes,31757,17732,252222,480,1,Semiurban,20,45,0
A18781,Female,Yes,2,Not Graduate,No,52404,36513,77124,360,1,Semiurban,24,32,1
A18782,Male,Yes,1,Graduate,Yes,37481,0,238292,240,1,Urban,9,51,0
A18783,Female,No,0,Graduate,No,44175,0,396373,360,1,Urban,8,32,0
A18784,Male,No,0,Graduate,Yes,35293,7216,169442,360,0,Urban,14,51,0
A18785,Male,Yes,0,Graduate,Yes,75132,11669,233398,300,0,Rural,17,23,0
A18786,Male,Yes,1,Not Graduate,No,47898,12678,152806,240,1,Semiurban,22,54,1
A18787,Female,No,2,Not Graduate,No,53383,9891,214079,240,1,Urban,5,47,0
A18788,Male,No,1,Graduate,Yes,33915,2663,288620,360,1,Semiurban,4,41,0
A18789,Female,Yes,2,Graduate,No,28774,24739,247939,300,1,Rural,22,41,0
A18790,Female,Yes,0,Graduate,No,43337,10459,191812,300,1,Semiurban,21,21,1
A18791,Male,No,1,Graduate,No,57821,26843,190487,360,1,Urban,27,49,1
A18792,Male,No,1,Graduate,No,48178,4829,103869,480,1,Urban,7,35,1
A18793,Female,No,1,Graduate,No,64618,34596,281451,180,0,Urban,10,50,0
A18794,Male,Yes,1,Not Graduate,No,51862,0,259931,360,1,Semiurban,3,25,0
A18795,Male,Yes,0,Graduate,No,50096,14855,99564,240,1,Rural,7,43,1
A18796,Male,Yes,0,Graduate,No,58026,5016,214070,480,0,Urban,8,58,0
A18797,Male,No,3,Not Graduate,No,51504,15355,125850,360,1,Semiurban,25,22,1
A18798,Male,No,0,Not Graduate,No,64160,5204,163556,300,1,Urban,14,24,1
A18799,Male,No,0,Graduate,No,58328,0,264928,360,1,Rural,16,22,1
A18800,Female,Yes,0,Not Graduate,No,63664,7193,279170,360,1,Semiurban,29,46,1
A18801,Male,No,0,Not Graduate,No,60746,30961,256891,360,1,Urban,11,53,1
A18802,Male,Yes,1,Graduate,No,70404,4999,178349,480,1,Urban,2,48,1
A18803,Female,Yes,1,Not Graduate,No,62434,20084,236844,480,1,Semiurban,26,23,1
A18804,Female,Yes,2,Graduate,No,76213,15056,138192,180,1,Semiurban,29,50,1
A18805,Female,No,0,Graduate,No,41882,10453,260222,360,1,Rural,19,59,1
A18806,Male,No,1,Graduate,No,62521,35433,198538,360,1,Semiurban,5,29,1
A18807,Female,Yes,2,Not Graduate,Yes,29289,11854,162014,360,1,Urban,7,40,0
A18808,Male,Yes,3,Graduate,No,64206,16694,141695,480,1,Rural,27,37,1
A18809,Male,No,3,Graduate,No,50846,15856,254275,360,1,Rural,23,40,0
A18810,Male,Yes,1,Graduate,No,64052,30750,189049,300,1,Urban,25,34,1
A18811,Male,No,0,Graduate,No,75192,14,160832,360,1,Rural,5,34,1
A18812,Female,Yes,0,Graduate,No,62016,37441,160526,300,1,Urban,17,23,1
A18813,Male,Yes,2,Graduate,No,43808,30194,100533,300,1,Semiurban,5,30,1
A18814,Female,Yes,2,Graduate,Yes,33680,18976,213322,360,1,Semiurban,17,23,1
A18815,Female,Yes,1,Not Graduate,No,58040,21181,222986,300,1,Rural,0,34,0
A18816,Male,Yes,0,Graduate,Yes,45710,12719,81465,360,0,Urban,7,29,0
A18817,Male,Yes,1,Not Graduate,No,59953,16500,113915,360,0,Urban,16,53,0
A18818,Male,Yes,0,Graduate,No,42398,19199,68147,480,1,Semiurban,11,53,1
A18819,Male,Yes,0,Graduate,No,36057,5913,296369,240,0,Semiurban,0,36,0
A18820,Male,No,0,Graduate,No,46373,30194,249466,300,1,Rural,27,27,1
A18821,Female,Yes,2,Graduate,No,57514,17241,288319,360,1,Urban,28,40,1
A18822,Male,Yes,0,Not Graduate,No,51832,16416,329621,360,1,Semiurban,2,48,0
A18823,Male,No,1,Graduate,No,37803,6333,235139,180,1,Semiurban,16,50,1
A18824,Female,Yes,0,Graduate,No,77007,26697,195193,300,1,Semiurban,5,46,1
A18825,Male,Yes,1,Graduate,No,47918,14540,215617,360,1,Rural,24,59,1
A18826,Female,No,1,Graduate,No,16072,9748,148421,300,1,Urban,21,46,1
A18827,Male,No,2,Graduate,No,63984,4139,135713,360,1,Urban,14,59,1
A18828,Male,No,0,Graduate,No,49833,13384,166360,360,0,Semiurban,7,30,0
A18829,Male,Yes,0,Graduate,No,47442,3302,180149,480,1,Semiurban,3,58,0
A18830,Male,No,1,Graduate,No,47144,18458,67184,360,1,Semiurban,20,38,1
A18831,Male,Yes,0,Graduate,No,47228,22743,101086,300,1,Semiurban,4,48,1
A18832,Female,Yes,0,Graduate,No,75034,11069,98375,300,0,Urban,27,28,1
A18833,Male,No,0,Graduate,No,56967,17361,95022,300,1,Urban,29,24,1
A18834,Female,Yes,1,Graduate,No,53905,27201,250985,300,1,Urban,21,35,1
A18835,Male,No,0,Not Graduate,No,46058,13271,173248,360,1,Semiurban,12,41,0
A18836,Male,Yes,0,Graduate,No,75927,13945,184578,300,1,Rural,12,35,1
A18837,Male,Yes,2,Graduate,No,62643,15055,230623,240,1,Urban,8,32,1
A18838,Female,No,0,Graduate,No,64835,10594,265826,240,0,Urban,28,25,0
A18839,Male,Yes,0,Graduate,No,54172,11483,236451,300,1,Rural,0,23,0
A18840,Male,No,0,Graduate,No,64999,7312,331017,300,1,Urban,8,27,1
A18841,Female,No,1,Graduate,No,55897,19294,203166,240,1,Urban,21,30,1
A18842,Male,No,0,Graduate,No,44430,14284,215782,360,0,Semiurban,9,22,0
A18843,Female,Yes,2,Graduate,No,55541,20988,151580,360,1,Urban,23,31,1
A18844,Male,Yes,1,Graduate,No,81456,25217,50000,300,0,Rural,14,54,0
A18845,Female,No,0,Graduate,No,53057,4493,206319,360,1,Semiurban,18,41,1
A18846,Female,No,2,Graduate,Yes,69052,6632,269110,240,1,Urban,8,23,0
A18847,Female,Yes,0,Graduate,No,67870,21918,140617,180,1,Urban,8,43,1
A18848,Male,No,0,Graduate,No,58443,12456,159136,360,1,Urban,15,32,1
A18849,Male,Yes,1,Graduate,No,74851,15807,276829,480,1,Urban,15,53,1
A18850,Female,No,1,Graduate,No,17406,15835,196081,300,1,Rural,11,24,0
A18851,Male,Yes,0,Graduate,No,22454,5519,126132,360,1,Urban,26,26,1
A18852,Male,Yes,0,Graduate,No,75917,20060,123364,360,1,Urban,6,42,1
A18853,Female,Yes,0,Not Graduate,No,40288,17489,252504,360,1,Urban,17,29,1
A18854,Male,Yes,0,Graduate,Yes,51676,4915,189506,360,0,Semiurban,15,52,0
A18855,Male,No,1,Graduate,No,76258,13348,188372,300,1,Rural,14,21,1
A18856,Male,Yes,1,Graduate,No,52994,13909,89622,180,1,Urban,6,58,1
A18857,Male,No,0,Graduate,No,75344,22475,238160,180,1,Urban,20,56,1
A18858,Male,Yes,0,Graduate,No,44176,26731,282598,240,1,Semiurban,5,25,1
A18859,Female,Yes,0,Graduate,No,59238,14916,171006,240,1,Rural,15,55,1
A18860,Male,Yes,0,Graduate,No,50872,0,232746,180,1,Urban,24,40,1
A18861,Female,Yes,0,Graduate,No,72359,22261,167449,180,1,Urban,18,50,1
A18862,Female,Yes,0,Graduate,Yes,46075,36980,247509,180,1,Semiurban,18,21,0
A18863,Female,Yes,0,Graduate,No,35535,22179,239507,360,0,Semiurban,18,56,0
A18864,Male,No,0,Not Graduate,No,42985,12271,169255,180,1,Semiurban,8,47,0
A18865,Female,Yes,1,Not Graduate,No,43651,19010,50000,480,1,Urban,12,35,1
A18866,Male,Yes,0,Not Graduate,No,40292,23002,136043,360,1,Rural,26,22,1
A18867,Male,No,2,Graduate,No,39669,16130,227569,480,1,Semiurban,2,29,1
A18868,Female,Yes,2,Not Graduate,No,66825,28149,270718,300,0,Semiurban,21,52,0
A18869,Male,Yes,3,Not Graduate,No,71117,3676,151621,240,1,Urban,10,25,1
A18870,Female,Yes,2,Not Graduate,No,55878,10959,307562,360,1,Semiurban,15,55,0
A18871,Male,Yes,1,Graduate,No,40290,19591,319502,240,0,Semiurban,3,29,0
A18872,Female,Yes,1,Not Graduate,Yes,41239,21983,255866,180,1,Rural,9,28,0
A18873,Male,Yes,0,Graduate,Yes,18906,9528,109120,240,1,Urban,20,23,1
